1915.79	10.20	2174.99
1915.87	10.30	2237.71
1915.96	10.30	2250.91
1916.04	10.40	2202.64
1916.12	10.40	2180.83
1916.21	10.50	2162.07
1916.29	10.60	2127.53
1916.37	10.70	2163.49
1916.46	10.80	2173.81
1916.54	10.80	2153.41
1916.62	10.90	2159.79
1916.71	11.10	2217.56
1916.79	11.30	2255.91
1916.87	11.50	2277.93
1916.96	11.60	2177.93
1917.04	11.70	2119.12
1917.12	12.00	1960.02
1917.21	12.00	2031.51
1917.29	12.60	1916.13
1917.37	12.80	1832.95
1917.46	13.00	1852.03
1917.54	12.80	1839.97
1917.62	13.00	1769.18
1917.71	13.30	1657.27
1917.79	13.50	1555.44
1917.87	13.50	1437.28
1917.96	13.70	1379.59
1918.04	14.00	1442.67
1918.12	14.10	1487.24
1918.21	14.00	1478.71
1918.29	14.20	1454.72
1918.37	14.50	1480.60
1918.46	14.70	1472.73
1918.54	15.10	1455.20
1918.62	15.40	1449.81
1918.71	15.70	1423.98
1918.79	16.00	1465.70
1918.87	16.30	1484.18
1918.96	16.50	1445.72
1919.04	16.50	1445.21
1919.12	16.20	1486.41
1919.21	16.40	1521.69
1919.29	16.70	1552.58
1919.37	16.90	1648.70
1919.46	16.90	1701.24
1919.54	17.40	1714.35
1919.62	17.70	1579.90
1919.71	17.80	1603.79
1919.79	18.10	1665.56
1919.87	18.50	1589.01
1919.96	18.90	1517.16
1920.04	19.30	1478.06
1920.12	19.50	1349.23
1920.21	19.70	1436.73
1920.29	20.30	1390.02
1920.37	20.60	1290.69
1920.46	20.90	1256.91
1920.54	20.80	1268.24
1920.62	20.30	1255.63
1920.71	20.00	1326.94
1920.79	19.90	1342.55
1920.87	19.80	1288.13
1920.96	19.40	1204.40
1921.04	19.00	1291.55
1921.12	18.40	1332.13
1921.21	18.30	1313.12
1921.29	18.10	1341.35
1921.37	17.70	1421.44
1921.46	17.60	1323.19
1921.54	17.70	1319.75
1921.62	17.70	1311.61
1921.71	17.50	1367.60
1921.79	17.50	1394.30
1921.87	17.40	1485.76
1921.96	17.30	1555.37
1922.04	16.90	1598.44
1922.12	16.90	1642.02
1922.21	16.70	1732.82
1922.29	16.70	1846.94
1922.37	16.70	1927.94
1922.46	16.70	1918.99
1922.54	16.80	1930.32
1922.62	16.60	2036.47
1922.71	16.60	2099.08
1922.79	16.70	2142.19
1922.87	16.80	2033.35
1922.96	16.90	2026.49
1923.04	16.80	2076.32
1923.12	16.80	2174.95
1923.21	16.80	2220.16
